,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space
998,that,351.81,351.99,100.0,0.1800000000000068,4,0.0450000000000017,0.0
999,they,351.99,352.14,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1000,take,352.14,352.5,100.0,0.3600000000000136,4,0.0900000000000034,0.4200000000000159
1001,and,352.92,353.43,100.0,0.5099999999999909,3,0.16999999999999696,0.0
1002,we,353.43,353.61,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1003,decided,353.61,354.36,100.0,0.75,7,0.10714285714285714,0.029999999999972715
1004,to,354.39,354.6,100.0,0.2100000000000363,2,0.10500000000001815,0.0
1005,look,354.6,354.96,100.0,0.3599999999999568,4,0.0899999999999892,0.0
1006,for,354.96,355.17,100.0,0.2100000000000363,3,0.0700000000000121,0.060000000000002274
1007,all,355.23,355.473779,100.0,0.2437789999999609,3,0.08125966666665363,0.0
1008,of,355.473779,355.53,66.2593,0.0562209999999936,2,0.0281104999999968,0.0
1009,the,355.53,355.62,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1010,pictures,355.62,356.34,100.0,0.7199999999999704,8,0.0899999999999963,1.170000000000016
1011,on,357.51,357.99,100.0,0.4800000000000182,2,0.2400000000000091,0.08999999999997499
1012,the,358.08,358.59,79.5724,0.5099999999999909,3,0.16999999999999696,0.36000000000001364
1013,about,358.95,359.43,100.0,0.4800000000000182,5,0.09600000000000364,0.0
1014,the,359.43,359.52,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1015,boston,359.52,359.94,100.0,0.4200000000000159,6,0.07000000000000266,0.0
1016,common,359.94,360.36,100.0,0.4200000000000159,6,0.07000000000000266,0.14999999999997726
1017,boston,360.51,360.9,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1018,common,360.9,361.2,100.0,0.3000000000000113,6,0.05000000000000188,0.0
1019,is,361.2,361.32,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1020,the,361.32,361.47,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1021,largest,361.47,362.16,100.0,0.6899999999999977,7,0.09857142857142824,0.0
1022,public,362.16,362.67,100.0,0.5099999999999909,6,0.08499999999999848,0.3299999999999841
1023,park,363.0,363.42,100.0,0.4200000000000159,4,0.10500000000000398,0.060000000000002274
1024,in,363.48,363.66,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1025,boston,363.66,364.02,100.0,0.3599999999999568,6,0.0599999999999928,0.0
1026,it's,364.02,364.17,100.0,0.1500000000000341,4,0.037500000000008527,0.0
1027,kind,364.17,364.47,100.0,0.3000000000000113,4,0.07500000000000283,0.0
1028,of,364.47,364.62,100.0,0.1499999999999772,2,0.0749999999999886,0.029999999999972715
1029,the,364.65,364.89,100.0,0.2400000000000091,3,0.08000000000000303,0.0
1030,central,364.89,365.43,100.0,0.5400000000000205,7,0.07714285714286007,0.0
1031,park,365.43,365.91,100.0,0.4800000000000182,4,0.12000000000000455,0.1199999999999477
1032,of,366.03,366.24,100.0,0.2100000000000363,2,0.10500000000001815,0.0
1033,boston,366.24,366.66,100.0,0.4200000000000159,6,0.07000000000000266,0.0
1034,if,366.66,366.81,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1035,you,366.81,366.93,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1036,will,366.93,367.17,100.0,0.2400000000000091,4,0.060000000000002274,0.5399999999999636
1037,and,367.71,368.19,100.0,0.4800000000000182,3,0.16000000000000605,0.03000000000002956
1038,on,368.22,368.43,94.7565,0.2099999999999795,2,0.10499999999998975,0.0
1039,flicker,368.43,368.88,91.184,0.4499999999999886,7,0.06428571428571266,0.09000000000003183
1040,there,368.97,369.12,100.0,0.1499999999999772,5,0.02999999999999544,0.0
1041,are,369.12,369.21,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1042,a,369.21,369.24,100.0,0.0300000000000295,1,0.0300000000000295,0.0
1043,number,369.24,369.87,100.0,0.6299999999999955,6,0.10499999999999925,0.0
1044,of,369.87,370.020029,67.4454,0.1500290000000177,2,0.07501450000000885,0.0
1045,of,370.020029,370.193174,90.7911,0.1731449999999768,2,0.0865724999999884,0.0968260000000214
1046,photos,370.29,370.89,100.0,0.5999999999999659,6,0.09999999999999432,0.0
1047,that,370.89,371.19,100.0,0.3000000000000113,4,0.07500000000000283,0.03000000000002956
1048,people,371.22,371.52,100.0,0.2999999999999545,6,0.04999999999999242,0.03000000000002956
1049,post,371.55,371.97,100.0,0.4200000000000159,4,0.10500000000000398,0.029999999999972715
1050,publicly,372.0,372.57,100.0,0.5699999999999932,8,0.07124999999999915,0.0
1051,that,372.57,372.81,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1052,are,372.81,372.96,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1053,under,372.96,373.29,100.0,0.3300000000000409,5,0.06600000000000819,0.029999999999972715
1054,creative,373.32,373.83,100.0,0.5099999999999909,8,0.06374999999999886,1.080000000000041
1055,creative,374.91,375.24,100.0,0.3299999999999841,8,0.04124999999999801,0.0
1056,commons,375.24,375.6,100.0,0.3600000000000136,7,0.05142857142857337,0.0
1057,license,375.6,376.14,100.0,0.5399999999999636,7,0.07714285714285195,0.44999999999998863
1058,and,376.59,376.74,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1059,so,376.74,377.01,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1060,we,377.01,377.25,100.0,0.2400000000000091,2,0.12000000000000455,0.0
1061,downloaded,377.25,378.21,100.0,0.9599999999999796,10,0.09599999999999796,0.2400000000000091
1062,a,378.45,378.63,100.0,0.1800000000000068,1,0.1800000000000068,0.03000000000002956
1063,year's,378.66,379.2,72.318,0.5399999999999636,6,0.08999999999999393,0.0
1064,worth,379.2,379.74,100.0,0.5400000000000205,5,0.10800000000000409,0.38999999999998636
1065,of,380.13,380.4,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1066,photos,380.4,380.88,100.0,0.4800000000000182,6,0.08000000000000303,0.0
1067,of,380.88,381.06,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1068,the,381.06,381.15,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1069,boston,381.15,381.51,100.0,0.3600000000000136,6,0.06000000000000227,0.0
1070,common,381.51,381.99,100.0,0.4800000000000182,6,0.08000000000000303,0.36000000000001364
1071,and,382.35,382.56,100.0,0.2099999999999795,3,0.06999999999999316,0.0
1072,we,382.56,382.74,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1073,binned,382.74,383.37,88.79780000000001,0.6299999999999955,6,0.10499999999999925,0.060000000000002274
1074,these,383.43,383.91,100.0,0.4800000000000182,5,0.09600000000000364,0.0
1075,pictures,383.91,384.54,100.0,0.6299999999999955,8,0.07874999999999943,0.0
1076,by,384.54,384.805576,100.0,0.2655759999999532,2,0.1327879999999766,0.03442400000000134
1077,month,384.84,385.14,69.35480000000001,0.3000000000000113,5,0.06000000000000226,0.03000000000002956
1078,so,385.17,385.44,100.0,0.2699999999999818,2,0.1349999999999909,0.060000000000002274
1079,these,385.5,385.77,100.0,0.2699999999999818,5,0.05399999999999636,0.0
1080,are,385.77,385.89,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1081,all,385.89,386.04,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1082,the,386.04,386.13,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1083,pictures,386.13,386.58,100.0,0.4499999999999886,8,0.05624999999999857,0.0
1084,for,386.58,386.73,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1085,january,386.73,387.3,100.0,0.5699999999999932,7,0.08142857142857045,0.029999999999972715
1086,these,387.33,387.6,100.0,0.2700000000000386,5,0.05400000000000772,0.0
1087,are,387.6,387.700107,100.0,0.1001069999999799,3,0.0333689999999933,0.0
1088,all,387.700107,387.786123,71.43969999999999,0.0860159999999723,3,0.028671999999990764,0.0
1089,the,387.786123,387.87,69.6337,0.0838770000000295,3,0.027959000000009834,0.0
1090,pictures,387.87,388.32,100.0,0.4499999999999886,8,0.05624999999999857,0.0
1091,for,388.32,388.5,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1092,june,388.5,389.01,100.0,0.5099999999999909,4,0.12749999999999773,0.0
1093,and,389.01,389.296406,100.0,0.2864059999999995,3,0.0954686666666665,0.04359399999998459
1094,so,389.34,389.52,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1095,forth,389.52,389.88,100.0,0.3600000000000136,5,0.07200000000000271,1.5600000000000023
1096,and,391.44,391.59,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1097,now,391.59,391.750869,56.4886,0.1608690000000479,3,0.05362300000001596,0.0
1098,that,391.750869,391.92,72.2286,0.169130999999993,4,0.04228274999999825,0.008319999999969241
1099,we,391.92832,392.04,100.0,0.1116800000000353,2,0.05584000000001765,0.0
1100,had,392.04,392.25,83.9195,0.2099999999999795,3,0.06999999999999316,0.0
1101,the,392.25,392.31,100.0,0.0600000000000022,3,0.020000000000000732,0.0
1102,pictures,392.31,392.79,100.0,0.4800000000000182,8,0.060000000000002274,0.0
1103,what,392.79,393.0,100.0,0.2099999999999795,4,0.05249999999999488,0.0
1104,we,393.0,393.18,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1105,did,393.18,393.63,100.0,0.4499999999999886,3,0.1499999999999962,0.060000000000002274
1106,is,393.69,393.96,100.0,0.2699999999999818,2,0.1349999999999909,0.4800000000000182
1107,we,394.44,394.71,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1108,kind,394.71,395.04,100.0,0.3300000000000409,4,0.08250000000001023,0.006767999999965468
1109,have,395.046768,395.16,89.28620000000001,0.113232000000039,4,0.02830800000000975,0.0
1110,only,395.16,395.43,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1111,paid,395.43,395.7,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1112,attention,395.7,396.09,100.0,0.3899999999999863,9,0.04333333333333181,0.0
1113,to,396.09,396.21,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1114,the,396.21,396.33,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1115,colors,396.33,396.9,100.0,0.5699999999999932,6,0.09499999999999886,0.1500000000000341
1116,in,397.05,397.2,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1117,the,397.2,397.29,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1118,picture,397.29,397.623047,100.0,0.333046999999965,7,0.04757814285713786,0.0
1119,it,397.623047,397.74,86.9374,0.1169530000000236,2,0.0584765000000118,0.029999999999972715
1120,is,397.77,398.22,100.0,0.4500000000000455,2,0.22500000000002274,0.0
1121,as,398.22,398.46,100.0,0.2399999999999522,2,0.1199999999999761,0.0
1122,if,398.46,398.58,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1123,we,398.58,398.7,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1124,had,398.7,398.908682,100.0,0.2086820000000102,3,0.06956066666667006,0.0013180000000261316
1125,squeezed,398.91,399.54,68.22019999999999,0.6299999999999955,8,0.07874999999999943,0.029999999999972715
1126,those,399.57,399.87,100.0,0.3000000000000113,5,0.06000000000000226,0.0
1127,pictures,399.87,400.41,100.0,0.5400000000000205,8,0.06750000000000256,0.0
1128,and,400.41,400.59,100.0,0.1799999999999499,3,0.059999999999983296,0.060000000000002274
1129,just,400.65,401.28,100.0,0.6299999999999955,4,0.15749999999999886,0.3900000000000432
1130,we're,401.67,401.91,53.2168,0.2400000000000091,5,0.04800000000000182,0.0
1131,left,401.91,402.27,100.0,0.3599999999999568,4,0.0899999999999892,0.0
1132,with,402.27,402.45,100.0,0.1800000000000068,4,0.0450000000000017,0.008290999999985615
1133,colors,402.458291,402.96,95.8498,0.5017090000000053,6,0.08361816666666755,0.4200000000000159
1134,and,403.38,403.53,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1135,basically,403.53,404.01,100.0,0.4800000000000182,9,0.053333333333335356,0.0
1136,we,404.01,404.16,100.0,0.1500000000000341,2,0.07500000000001705,0.0
1137,were,404.16,404.31,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1138,counting,404.31,404.85,100.0,0.5400000000000205,8,0.06750000000000256,0.0
1139,pixels,404.85,405.48,100.0,0.6299999999999955,6,0.10499999999999925,0.3599999999999568
1140,i,405.84,406.23,100.0,0.3900000000000432,1,0.3900000000000432,0.08999999999997499
1141,imagine,406.32,406.83,100.0,0.5099999999999909,7,0.07285714285714155,0.0
1142,you,406.83,406.95,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1143,have,406.95,407.37,100.0,0.4200000000000159,4,0.10500000000000398,0.0
1144,you,407.37,407.52,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1145,know,407.52,407.76,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1146,this,407.76,408.18,100.0,0.4200000000000159,4,0.10500000000000398,0.060000000000002274
1147,color,408.24,408.6,96.5525,0.3600000000000136,5,0.07200000000000271,0.0
1148,space,408.6,408.99,96.5525,0.3899999999999863,5,0.07799999999999727,0.0
1149,this,408.99,409.17,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1150,cube,409.17,409.59,100.0,0.4199999999999591,4,0.10499999999998977,0.0
1151,that,409.59,409.71,100.0,0.1200000000000045,4,0.030000000000001126,0.0
1152,is,409.71,409.83,89.5569,0.1200000000000045,2,0.06000000000000225,0.0
1153,this,409.83,410.01,89.31219999999999,0.1800000000000068,4,0.0450000000000017,0.0
1154,color,410.01,410.31,100.0,0.3000000000000113,5,0.06000000000000226,0.0
1155,space,410.31,410.7,100.0,0.3899999999999863,5,0.07799999999999727,0.38999999999998636
1156,and,411.09,411.54,100.0,0.4500000000000455,3,0.15000000000001515,0.0
1157,we,411.54,411.75,53.63830000000001,0.2099999999999795,2,0.10499999999998975,0.0
1158,are,411.75,411.87,53.63830000000001,0.1200000000000045,3,0.0400000000000015,0.0
1159,literally,411.87,412.44,100.0,0.5699999999999932,9,0.06333333333333258,0.0
1160,looking,412.44,412.95,100.0,0.5099999999999909,7,0.07285714285714155,0.0
1161,at,412.95,413.13,100.0,0.1800000000000068,2,0.0900000000000034,0.03000000000002956
1162,each,413.16,413.43,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1163,one,413.43,413.79,100.0,0.3600000000000136,3,0.12000000000000453,0.0
1164,of,413.79,413.94,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1165,the,413.94,414.09,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1166,tiny,414.09,414.63,100.0,0.5400000000000205,4,0.13500000000000512,0.0
1167,cubes,414.63,415.2,100.0,0.5699999999999932,5,0.11399999999999863,0.12000000000000455
1168,for,415.32,415.5,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1169,each,415.5,415.74,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1170,one,415.74,415.95,100.0,0.2099999999999795,3,0.06999999999999316,0.0
1171,of,415.95,416.04,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1172,the,416.04,416.13,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1173,hues,416.13,416.73,88.3053,0.6000000000000227,4,0.15000000000000568,0.47999999999996135
1174,and,417.21,417.36,100.0,0.1500000000000341,3,0.05000000000001137,0.0
1175,all,417.36,417.6,100.0,0.2400000000000091,3,0.08000000000000303,0.0
1176,we're,417.6,417.75,100.0,0.1499999999999772,5,0.02999999999999544,0.0
1177,doing,417.75,418.17,100.0,0.4200000000000159,5,0.08400000000000318,0.0
1178,is,418.17,418.32,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1179,counting,418.32,418.86,100.0,0.5400000000000205,8,0.06750000000000256,0.0
1180,pixels,418.86,419.52,100.0,0.6599999999999682,6,0.1099999999999947,0.3300000000000409
1181,and,419.85,420.21,100.0,0.3599999999999568,3,0.1199999999999856,0.0
1182,we're,420.21,420.42,68.863,0.2100000000000363,5,0.04200000000000726,0.0
1183,made,420.42,420.78,45.7534,0.3599999999999568,4,0.0899999999999892,0.03000000000002956
1184,enlarging,420.81,421.65,100.0,0.839999999999975,9,0.09333333333333055,0.0
1185,cubes,421.65,422.46,100.0,0.8100000000000023,5,0.16200000000000045,0.1500000000000341
1186,of,422.61,423.0,100.0,0.3899999999999863,2,0.19499999999999315,0.060000000000002274
1187,the,423.06,423.18,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1188,colors,423.18,423.66,100.0,0.4800000000000182,6,0.08000000000000303,0.0
1189,we,423.66,423.78,100.0,0.1199999999999477,2,0.05999999999997385,0.0
1190,see,423.78,424.05,100.0,0.2700000000000386,3,0.09000000000001286,0.0
1191,more,424.05,424.5,100.0,0.4499999999999886,4,0.11249999999999714,0.6000000000000227
1192,the,425.1,425.25,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1193,most,425.25,425.64,100.0,0.3899999999999863,4,0.09749999999999658,0.03000000000002956
1194,and,425.67,426.24,100.0,0.5699999999999932,3,0.18999999999999773,0.08999999999997499
1195,decreasing,426.33,426.93,100.0,0.6000000000000227,10,0.060000000000002274,0.0
1196,the,426.93,427.02,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1197,size,427.02,427.32,100.0,0.3000000000000113,4,0.07500000000000283,0.0
1198,of,427.32,427.38,100.0,0.0600000000000022,2,0.0300000000000011,0.03000000000002956
1199,cubes,427.41,427.86,100.0,0.4499999999999886,5,0.08999999999999772,0.0
1200,of,427.86,428.13,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1201,the,428.13,428.22,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1202,colors,428.22,428.61,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1203,we,428.61,428.73,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1204,see,428.73,428.97,100.0,0.2400000000000091,3,0.08000000000000303,0.0
1205,the,428.97,429.12,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1206,least,429.12,429.6,100.0,0.4800000000000182,5,0.09600000000000364,0.14999999999997726
1207,okay,429.75,430.14,100.0,0.3899999999999863,4,0.09749999999999658,0.36000000000001364
1208,now,430.5,430.95,100.0,0.4499999999999886,3,0.1499999999999962,0.6000000000000227
1209,remember,431.55,431.97,100.0,0.4200000000000159,8,0.05250000000000199,0.0
1210,we,431.97,432.12,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1211,have,432.12,432.42,100.0,0.3000000000000113,4,0.07500000000000283,0.0
1212,these,432.42,432.72,100.0,0.3000000000000113,5,0.06000000000000226,0.0
1213,per,432.72,433.02,100.0,0.2999999999999545,3,0.09999999999998484,0.0
1214,month,433.02,433.53,100.0,0.5099999999999909,5,0.10199999999999818,0.21000000000003638
1215,of,433.74,433.92,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1216,the,433.92,434.030215,66.6674,0.1102149999999824,3,0.03673833333332747,0.0
1217,year,434.030215,434.37,100.0,0.3397850000000062,4,0.08494625000000156,0.060000000000002274
1218,right,434.43,434.73,100.0,0.3000000000000113,5,0.06000000000000226,0.2699999999999818
1219,and,435.0,435.18,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1220,so,435.18,435.36,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1221,so,435.36,435.78,100.0,0.4199999999999591,2,0.20999999999997954,0.3300000000000409
1222,we,436.11,436.29,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1223,just,436.29,436.59,100.0,0.2999999999999545,4,0.07499999999998863,0.3900000000000432
1224,started,436.98,437.46,100.0,0.4799999999999613,7,0.06857142857142304,0.0
1225,to,437.46,437.64,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1226,stack,437.64,438.27,100.0,0.6299999999999955,5,0.12599999999999908,0.0
1227,them,438.27,438.63,100.0,0.3600000000000136,4,0.0900000000000034,0.09000000000003183
1228,on,438.72,438.9,100.0,0.1799999999999499,2,0.08999999999997495,0.0
1229,top,438.9,439.17,100.0,0.2700000000000386,3,0.09000000000001286,0.0
1230,of,439.17,439.26,100.0,0.0899999999999749,2,0.04499999999998745,0.0
1231,each,439.26,439.47,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1232,other,439.47,439.95,100.0,0.4799999999999613,5,0.09599999999999226,0.12000000000000455
1233,over,440.07,440.37,100.0,0.3000000000000113,4,0.07500000000000283,0.0
1234,a,440.37,440.46,100.0,0.0899999999999749,1,0.0899999999999749,0.0
1235,whole,440.46,440.82,100.0,0.3600000000000136,5,0.07200000000000271,0.0
1236,year,440.82,441.33,100.0,0.5099999999999909,4,0.12749999999999773,0.4200000000000159
1237,and,441.75,441.93,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1238,because,441.93,442.59,100.0,0.6599999999999682,7,0.09428571428570974,0.57000000000005
1239,weather,443.16,444.03,100.0,0.8699999999999477,7,0.12428571428570681,0.12000000000000455
1240,and,444.15,444.75,100.0,0.6000000000000227,3,0.2000000000000076,0.029999999999972715
1241,you,444.78,444.96,100.0,0.1800000000000068,3,0.06000000000000227,0.0
1242,know,444.96,445.23,100.0,0.2700000000000386,4,0.06750000000000965,0.060000000000002274
1243,the,445.29,445.519482,71.29339999999999,0.2294819999999617,3,0.07649399999998722,0.0
1244,the,445.519482,445.71,100.0,0.1905179999999973,3,0.0635059999999991,0.0
1245,seasons,445.71,446.52,100.0,0.8100000000000023,7,0.11571428571428603,0.1500000000000341
1246,are,446.67,447.0,100.0,0.3299999999999841,3,0.1099999999999947,0.12000000000000455
1247,cyclical,447.12,448.14,100.0,1.0199999999999818,8,0.12749999999999773,0.6899999999999977
1248,rhythm,448.83,449.31,100.0,0.4800000000000182,6,0.08000000000000303,0.38999999999998636
1249,we,449.7,449.88,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1250,decided,449.88,450.27,100.0,0.3899999999999863,7,0.05571428571428376,0.0
1251,to,450.27,450.39,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1252,put,450.39,450.63,100.0,0.2400000000000091,3,0.08000000000000303,0.0
1253,this,450.63,451.05,100.0,0.4200000000000159,4,0.10500000000000398,0.2699999999999818
1254,in,451.32,451.53,100.0,0.2099999999999795,2,0.10499999999998975,0.0
1255,a,451.53,451.59,100.0,0.0600000000000022,1,0.0600000000000022,0.0
1256,circle,451.59,452.01,100.0,0.4200000000000159,6,0.07000000000000266,0.6299999999999955
1257,and,452.64,453.06,100.0,0.4200000000000159,3,0.14000000000000531,0.0
1258,so,453.06,453.45,100.0,0.3899999999999863,2,0.19499999999999315,0.0
1259,this,453.45,453.84,100.0,0.3899999999999863,4,0.09749999999999658,0.0
1260,is,453.84,453.96,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1261,what,453.96,454.2,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1262,the,454.2,454.29,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1263,visualization,454.29,455.16,100.0,0.8700000000000045,13,0.06692307692307728,0.060000000000002274
1264,ended,455.22,455.52,100.0,0.2999999999999545,5,0.05999999999999091,0.03000000000002956
1265,up,455.55,455.7,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1266,looking,455.7,456.06,100.0,0.3600000000000136,7,0.05142857142857337,0.0
1267,like,456.06,456.27,100.0,0.2099999999999795,4,0.05249999999999488,0.03000000000002956
1268,this,456.3,456.48,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1269,is,456.48,456.6,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1270,flicker,456.6,456.9,100.0,0.2999999999999545,7,0.04285714285713636,0.0
1271,flow,456.9,457.29,100.0,0.3900000000000432,4,0.0975000000000108,0.7799999999999727
1272,and,458.07,458.52,100.0,0.4499999999999886,3,0.1499999999999962,0.09000000000003183
1273,to,458.61,458.88,100.0,0.2699999999999818,2,0.1349999999999909,0.0
1274,our,458.88,459.18,100.0,0.3000000000000113,3,0.10000000000000377,0.0
1275,surprise,459.18,460.08,100.0,0.8999999999999773,8,0.11249999999999716,0.0
1276,even,460.08,460.38,100.0,0.3000000000000113,4,0.07500000000000283,0.0
1277,though,460.38,460.65,100.0,0.2699999999999818,6,0.044999999999996966,0.0
1278,we,460.65,460.83,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1279,were,460.83,461.01,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1280,taking,461.01,461.52,100.0,0.5099999999999909,6,0.08499999999999848,0.0
1281,out,461.52,461.85,100.0,0.3300000000000409,3,0.11000000000001364,0.08999999999997499
1282,a,461.94,462.03,100.0,0.0899999999999749,1,0.0899999999999749,0.0
1283,ton,462.03,462.72,100.0,0.6900000000000546,3,0.2300000000000182,0.0
1284,of,462.72,462.9,100.0,0.1799999999999499,2,0.08999999999997495,0.0
1285,information,462.9,463.65,100.0,0.75,11,0.06818181818181818,0.03000000000002956
1286,from,463.68,464.01,100.0,0.3299999999999841,4,0.08249999999999602,0.060000000000002274
1287,we,464.07,464.25,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1288,were,464.25,464.34,97.0958,0.0899999999999749,4,0.022499999999993726,0.0
1289,taking,464.34,464.67,100.0,0.3300000000000409,6,0.05500000000000682,0.0
1290,out,464.67,464.97,100.0,0.3000000000000113,3,0.10000000000000377,0.14999999999997726
1291,most,465.12,465.45,100.0,0.3299999999999841,4,0.08249999999999602,0.0
1292,of,465.45,465.54,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1293,the,465.54,465.63,100.0,0.0899999999999749,3,0.029999999999991634,0.0
1294,content,465.63,466.11,100.0,0.4800000000000182,7,0.06857142857143117,0.0
1295,from,466.11,466.35,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1296,these,466.35,466.56,100.0,0.2099999999999795,5,0.0419999999999959,0.0
1297,images,466.56,467.04,100.0,0.4800000000000182,6,0.08000000000000303,0.0
1298,right,467.04,467.31,88.34450000000001,0.2699999999999818,5,0.05399999999999636,0.0
1299,we,467.31,467.46,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1300,were,467.46,467.64,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1301,literally,467.64,468.09,100.0,0.4499999999999886,9,0.04999999999999873,0.0
1302,just,468.09,468.36,100.0,0.2700000000000386,4,0.06750000000000965,0.0
1303,counting,468.36,468.81,100.0,0.4499999999999886,8,0.05624999999999857,0.0
1304,colors,468.81,469.35,100.0,0.5400000000000205,6,0.09000000000000341,0.8100000000000023
1305,you,470.16,470.37,100.0,0.2099999999999795,3,0.06999999999999316,0.0
1306,could,470.37,470.55,83.48100000000001,0.1800000000000068,5,0.03600000000000136,0.0
1307,still,470.55,470.94,100.0,0.3899999999999863,5,0.07799999999999727,0.0
1308,see,470.94,471.42,100.0,0.4800000000000182,3,0.16000000000000605,0.2400000000000091
1309,the,471.66,472.05,50.41,0.3899999999999863,3,0.12999999999999542,0.060000000000002274
1310,information,472.11,472.83,100.0,0.7199999999999704,11,0.06545454545454277,0.0
1311,here,472.83,473.04,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1312,so,473.04,473.22,100.0,0.1800000000000068,2,0.0900000000000034,0.0
1313,for,473.22,473.37,100.0,0.1499999999999772,3,0.049999999999992405,0.0
1314,instance,473.37,473.79,100.0,0.4200000000000159,8,0.05250000000000199,0.23999999999995225
1315,you,474.03,474.3,100.0,0.2700000000000386,3,0.09000000000001286,0.0
1316,will,474.3,474.48,100.0,0.1800000000000068,4,0.0450000000000017,0.0
1317,notice,474.48,474.87,100.0,0.3899999999999863,6,0.06499999999999771,0.0
1318,that,474.87,475.14,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1319,january,475.14,475.68,100.0,0.5400000000000205,7,0.07714285714286007,0.0
1320,he,475.68,475.8,46.5929,0.1200000000000045,2,0.06000000000000225,0.0
1321,is,475.8,475.92,92.4676,0.1200000000000045,2,0.06000000000000225,0.0
