,Word,Start,End,time_spent,post_pause,speaker,intensity,length,std_time_spent,amplitude,post_space,time
560,republicans,211.9,212.6,0.6999999999999886,0.0200000000000102,0,0.0228216173118242,11,0.0636363636363626,0.2239412195896716,0.020000000000010232,212.25
561,in,212.62,212.68,0.0600000000000022,0.039999999999992,0,0.0242684062285938,2,0.0300000000000011,0.2435380373011467,0.03999999999999204,212.65
562,twenty,212.72,212.98,0.2599999999999909,0.0800000000000125,0,0.0191413697076887,6,0.043333333333331815,0.174092108502776,0.0800000000000125,212.85
563,twenty,213.06,213.32,0.2599999999999909,0.0800000000000125,0,0.0140361270209205,6,0.043333333333331815,0.1049413781192289,0.0800000000000125,213.19
564,two,213.4,213.62,0.2199999999999988,0.6399999999999864,0,0.045853966512623,3,0.07333333333333293,0.5359153738864137,0.6399999999999864,213.51
565,even,214.26,214.46,0.200000000000017,0.0199999999999818,0,0.0424920979540904,4,0.05000000000000425,0.4903787205793066,0.01999999999998181,214.36
566,the,214.48,214.52,0.0400000000000204,0.0199999999999818,0,0.0508360224786529,3,0.013333333333340134,0.6033975348727236,0.01999999999998181,214.5
567,new,214.54,214.66,0.1200000000000045,0.0,0,0.0542211900222328,3,0.0400000000000015,0.6492497739280652,0.0,214.6
568,york,214.66,214.78,0.1200000000000045,0.039999999999992,0,0.0423669216764396,4,0.030000000000001126,0.4886832025486588,0.03999999999999204,214.72
569,times,214.82,215.14,0.3199999999999932,0.0400000000000204,0,0.0371662862176527,5,0.06399999999999864,0.4182403729911583,0.040000000000020464,214.98
570,call,215.18,215.44,0.2599999999999909,0.0,0,0.0626484198697507,4,0.06499999999999773,0.7633969623812731,0.0,215.31
571,on,215.44,215.5,0.0600000000000022,0.039999999999992,0,0.0362182294250165,2,0.0300000000000011,0.4053989032162164,0.03999999999999204,215.47
572,this,215.54,215.74,0.200000000000017,0.039999999999992,0,0.0399453368587018,4,0.05000000000000425,0.4558827326970903,0.03999999999999204,215.64
573,are,215.78,215.84,0.0600000000000022,0.0600000000000022,0,0.0413469356384046,3,0.020000000000000732,0.4748674480706302,0.060000000000002274,215.81
574,telling,215.9,216.18,0.2800000000000011,0.0600000000000022,0,0.0378050759342985,7,0.040000000000000153,0.4268928070041475,0.060000000000002274,216.04000000000002
575,by,216.24,216.4,0.1599999999999966,0.1599999999999966,0,0.0546395308306428,2,0.0799999999999983,0.6549162180573068,0.1599999999999966,216.32
576,not,216.56,216.76,0.1999999999999886,0.0400000000000204,0,0.0345301206420068,3,0.06666666666666286,0.3825333976028289,0.040000000000020464,216.66
577,to,216.8,216.86,0.0600000000000022,0.0599999999999738,0,0.0312431721820672,2,0.0300000000000011,0.3380115402331495,0.05999999999997385,216.83
578,run,216.92,217.18,0.2600000000000193,0.8400000000000034,0,0.0311771873901303,3,0.08666666666667311,0.3371177734062615,0.8400000000000034,217.05
579,nearly,218.02,218.26,0.2399999999999806,0.0400000000000204,0,0.054468398551912,6,0.03999999999999677,0.6525982240279337,0.040000000000020464,218.14
580,a,218.3,218.36,0.0600000000000022,0.1199999999999761,0,0.0635109322591884,1,0.0600000000000022,0.7750797295588362,0.11999999999997613,218.33
581,third,218.48,218.86,0.3800000000000239,0.039999999999992,0,0.046718871939195,5,0.07600000000000477,0.5476305548542378,0.03999999999999204,218.67000000000002
582,of,218.9,218.96,0.0600000000000022,0.0600000000000022,0,0.0616240555466978,2,0.0300000000000011,0.7495219038455545,0.060000000000002274,218.93
583,democrats,219.02,219.6,0.5799999999999841,0.039999999999992,0,0.0358312184596809,9,0.06444444444444268,0.4001568231504125,0.03999999999999204,219.31
584,agree,219.64,219.88,0.2400000000000091,0.039999999999992,0,0.0490439595909435,5,0.04800000000000182,0.5791239664683201,0.03999999999999204,219.76
585,with,219.92,220.04,0.1200000000000045,0.0400000000000204,0,0.038569028685693,4,0.030000000000001126,0.4372405796721084,0.040000000000020464,219.98
586,them,220.08,220.24,0.1599999999999966,0.6799999999999784,0,0.028027484746747,4,0.03999999999999915,0.2944549164875392,0.6799999999999784,220.16000000000003
587,democrats,220.92,221.48,0.5600000000000023,0.0600000000000022,0,0.0323658477615143,9,0.06222222222222248,0.3532182289384194,0.060000000000002274,221.2
588,want,221.54,221.74,0.200000000000017,0.0600000000000022,0,0.0388471919122466,4,0.05000000000000425,0.4410083124641032,0.060000000000002274,221.64
589,someone,221.8,222.1,0.2999999999999829,0.0200000000000102,0,0.0368101481857934,7,0.042857142857140415,0.4134164681287586,0.020000000000010232,221.95
590,else,222.12,222.5,0.3799999999999954,0.2400000000000091,0,0.0291626053047658,4,0.09499999999999885,0.3098301729594446,0.2400000000000091,222.31
591,besides,222.74,223.22,0.4799999999999897,0.039999999999992,0,0.0270242424328401,7,0.0685714285714271,0.2808659564684302,0.03999999999999204,222.98000000000002
592,biden,223.26,223.64,0.3799999999999954,0.1000000000000227,0,0.0269742647692986,5,0.07599999999999908,0.280189006879782,0.10000000000002274,223.45
593,in,223.74,223.82,0.079999999999984,0.0600000000000022,0,0.0178745555228927,2,0.039999999999992,0.1569330562277633,0.060000000000002274,223.78
594,twenty,223.88,224.12,0.2400000000000091,0.0600000000000022,0,0.0270384156334517,6,0.040000000000001514,0.2810579330764584,0.060000000000002274,224.0
595,twenty,224.18,224.4,0.2199999999999988,0.079999999999984,0,0.0190107997877773,6,0.036666666666666466,0.1723235333571911,0.07999999999998408,224.29000000000002
596,four,224.48,224.74,0.2600000000000193,0.7599999999999909,0,0.014294054585977,4,0.06500000000000483,0.1084350180113993,0.7599999999999909,224.61
597,when,225.5,225.64,0.1399999999999863,0.0,0,0.0293217329365712,4,0.034999999999996576,0.3119855635331515,0.0,225.57
598,the,225.64,225.7,0.0600000000000022,0.0200000000000102,0,0.0490478492558047,3,0.020000000000000732,0.5791766521451037,0.020000000000010232,225.67
599,wall,225.72,225.9,0.1800000000000068,0.0199999999999818,0,0.0613380138025262,4,0.0450000000000017,0.7456474561957066,0.01999999999998181,225.81
600,street,225.92,226.12,0.200000000000017,0.0600000000000022,0,0.0363921046527334,6,0.033333333333336164,0.4077540506068381,0.060000000000002274,226.01999999999998
601,journal,226.18,226.52,0.3400000000000034,0.079999999999984,0,0.0455292631375466,7,0.04857142857142906,0.5315172527936147,0.07999999999998408,226.35000000000002
602,as,226.6,226.76,0.1599999999999966,0.0400000000000204,0,0.0356466981018481,2,0.0799999999999983,0.3976574870174134,0.040000000000020464,226.68
603,commonly,226.8,227.18,0.3799999999999954,0.0600000000000022,0,0.0385410023384353,8,0.047499999999999425,0.4368609616006947,0.060000000000002274,226.99
604,harris,227.24,227.58,0.3400000000000034,0.039999999999992,0,0.0432437786312441,6,0.05666666666666723,0.5005602674771839,0.03999999999999204,227.41000000000003
605,of,227.62,227.7,0.079999999999984,0.0400000000000204,0,0.0368496468818647,2,0.039999999999992,0.4139514796551661,0.040000000000020464,227.66
606,bins,227.74,228.08,0.3400000000000034,0.0599999999999738,0,0.0374302858350371,4,0.08500000000000085,0.4218162590916218,0.05999999999997385,227.91000000000003
607,running,228.14,228.46,0.3200000000000216,0.039999999999992,0,0.0497771152833692,7,0.0457142857142888,0.5890545916563229,0.03999999999999204,228.3
608,for,228.5,228.58,0.0800000000000125,0.039999999999992,0,0.0323855255196154,3,0.026666666666670835,0.3534847650128987,0.03999999999999204,228.54000000000002
609,reelection,228.62,229.16,0.539999999999992,0.039999999999992,0,0.0447559454403626,10,0.0539999999999992,0.5210426315346892,0.03999999999999204,228.89
610,in,229.2,229.26,0.0600000000000022,0.0400000000000204,0,0.0365151933711852,2,0.0300000000000011,0.4094212925589155,0.040000000000020464,229.23
611,twenty,229.3,229.5,0.1999999999999886,0.0600000000000022,0,0.0359525857869189,6,0.03333333333333143,0.4018007487849292,0.060000000000002274,229.4
612,twenty,229.56,229.76,0.1999999999999886,0.0600000000000022,0,0.0325145487882653,6,0.03333333333333143,0.3552323907010444,0.060000000000002274,229.66
613,four,229.82,230.0,0.1800000000000068,0.6999999999999886,0,0.0463616488171512,4,0.0450000000000017,0.5427919523989141,0.6999999999999886,229.91
614,the,230.7,230.76,0.0600000000000022,0.0600000000000022,0,0.0352372957375224,3,0.020000000000000732,0.3921121144953098,0.060000000000002274,230.73
615,ever,230.82,231.04,0.2199999999999988,0.0800000000000125,0,0.0515493008800939,4,0.0549999999999997,0.6130589213048117,0.0800000000000125,230.93
616,so,231.12,231.32,0.1999999999999886,0.1800000000000068,0,0.0459530577367665,2,0.0999999999999943,0.5372575687524649,0.18000000000000682,231.22
617,loyal,231.5,232.04,0.539999999999992,0.0999999999999943,0,0.0605200532602605,5,0.1079999999999984,0.7345681456921738,0.09999999999999432,231.76999999999998
618,comela,232.14,232.6,0.4600000000000079,0.0600000000000022,0,0.0459610943633001,6,0.07666666666666798,0.5373664252023364,0.060000000000002274,232.37
619,just,232.66,232.82,0.1599999999999966,0.0600000000000022,0,0.0415379790221752,4,0.03999999999999915,0.4774551388687428,0.060000000000002274,232.74
620,said,232.88,233.16,0.2800000000000011,0.0800000000000125,0,0.0486471820580445,4,0.07000000000000027,0.5737495978274598,0.0800000000000125,233.01999999999998
621,she,233.24,233.42,0.1799999999999784,0.0800000000000125,0,0.0327875430952184,3,0.0599999999999928,0.3589301102561372,0.0800000000000125,233.32999999999998
622,invited,233.5,233.98,0.4799999999999897,0.4800000000000182,0,0.0405174855111858,7,0.0685714285714271,0.4636325106478572,0.4800000000000182,233.74
623,never,234.46,234.64,0.1799999999999784,0.0600000000000022,0,0.05706864768115,5,0.03599999999999568,0.6878187096146452,0.060000000000002274,234.55
624,really,234.7,234.9,0.200000000000017,0.0600000000000022,0,0.0684149882690706,6,0.033333333333336164,0.8415053778055123,0.060000000000002274,234.8
625,talked,234.96,235.3,0.3400000000000034,0.0,0,0.0314980118023772,6,0.05666666666666723,0.3414633537817533,0.0,235.13
626,about,235.3,235.54,0.2399999999999806,0.0400000000000204,0,0.0521207335134031,5,0.047999999999996115,0.6207990007452543,0.040000000000020464,235.42000000000002
627,whether,235.58,235.82,0.2399999999999806,0.0400000000000204,0,0.0470058790049765,7,0.03428571428571151,0.5515180778265475,0.040000000000020464,235.7
628,he's,235.86,236.0,0.1399999999999863,0.0600000000000022,0,0.0407353368128315,4,0.034999999999996576,0.4665833158393229,0.060000000000002274,235.93
629,going,236.06,236.18,0.1200000000000045,0.0,0,0.0332311571139957,5,0.024000000000000903,0.3649388810999488,0.0,236.12
630,to,236.18,236.24,0.0600000000000022,0.039999999999992,0,0.0329419494305968,2,0.0300000000000011,0.3610215506679598,0.03999999999999204,236.21
631,run,236.28,236.46,0.1800000000000068,0.0199999999999818,0,0.0416433036883011,3,0.06000000000000227,0.4788817659728535,0.01999999999998181,236.37
632,again,236.48,236.76,0.2800000000000011,1.0600000000000025,0,0.0226754601580215,5,0.056000000000000216,0.2219615146948514,1.0600000000000023,236.62
633,all,237.82,238.0,0.1800000000000068,0.0600000000000022,0,0.0491944435832782,3,0.06000000000000227,0.5811622785759782,0.060000000000002274,237.91
634,she,238.06,238.16,0.0999999999999943,0.0600000000000022,0,0.0298450495921024,3,0.03333333333333143,0.3190739099981792,0.060000000000002274,238.11
635,had,238.22,238.38,0.1599999999999966,0.039999999999992,0,0.0563221237286418,3,0.0533333333333322,0.677707010772483,0.03999999999999204,238.3
636,to,238.42,238.46,0.0400000000000204,0.0600000000000022,0,0.0407197567340738,2,0.0200000000000102,0.4663722830066782,0.060000000000002274,238.44
637,say,238.52,238.72,0.1999999999999886,0.0600000000000022,0,0.0445172852669713,3,0.06666666666666286,0.517809969286086,0.060000000000002274,238.62
638,was,238.78,238.96,0.1800000000000068,0.039999999999992,0,0.0529550872902691,3,0.06000000000000227,0.6321003583120722,0.03999999999999204,238.87
639,yeah,239.0,239.12,0.1200000000000045,0.0600000000000022,0,0.0613807107315582,4,0.030000000000001126,0.7462257879242554,0.060000000000002274,239.06
640,he's,239.18,239.3,0.1200000000000045,0.039999999999992,0,0.0439737713526165,4,0.030000000000001126,0.5104480500870896,0.03999999999999204,239.24
641,running,239.34,239.66,0.3199999999999932,0.539999999999992,0,0.0375391599002068,7,0.04571428571428474,0.4232909629574778,0.539999999999992,239.5
642,because,240.2,240.44,0.2400000000000091,0.039999999999992,0,0.0349384922018937,7,0.034285714285715585,0.3880648078347546,0.03999999999999204,240.32
643,that's,240.48,240.66,0.1800000000000068,0.0,0,0.0346754155311574,6,0.030000000000001133,0.384501423086085,0.0,240.57
644,what,240.66,240.78,0.1200000000000045,0.0200000000000102,0,0.0434097439974253,4,0.030000000000001126,0.5028082754552468,0.020000000000010232,240.72
645,he,240.8,240.84,0.039999999999992,0.0600000000000022,0,0.0579840385454311,2,0.019999999999996,0.7002177179939201,0.060000000000002274,240.82
646,said,240.9,241.1,0.1999999999999886,0.039999999999992,0,0.0406645586701477,4,0.04999999999999715,0.4656246228717076,0.03999999999999204,241.0
647,he's,241.14,241.24,0.1000000000000227,0.0199999999999818,0,0.0303749759181016,4,0.025000000000005674,0.3262517847321829,0.01999999999998181,241.19
648,running,241.26,241.56,0.3000000000000113,0.9199999999999876,0,0.0263101590733949,7,0.042857142857144474,0.2711936668457745,0.9199999999999875,241.41
649,but,242.48,242.6,0.1200000000000045,0.0600000000000022,0,0.0279530174157336,3,0.0400000000000015,0.2934462533063289,0.060000000000002274,242.54
650,she,242.66,242.74,0.0800000000000125,0.039999999999992,0,0.0397487995035253,3,0.026666666666670835,0.4532206258214806,0.03999999999999204,242.7
651,left,242.78,243.02,0.2400000000000091,0.0199999999999818,0,0.0470020239405441,4,0.060000000000002274,0.5514658608140496,0.01999999999998181,242.9
652,a,243.04,243.06,0.0200000000000102,0.039999999999992,0,0.0801162892728706,1,0.0200000000000102,1.0,0.03999999999999204,243.05
653,magging,243.1,243.56,0.4600000000000079,0.5999999999999943,0,0.0337692873019339,7,0.06571428571428685,0.3722278774945382,0.5999999999999943,243.32999999999998
654,left,244.16,244.36,0.200000000000017,0.0199999999999818,0,0.0276504343599418,4,0.05000000000000425,0.2893477528836327,0.01999999999998181,244.26
655,the,244.38,244.44,0.0600000000000022,0.039999999999992,0,0.0460570573986973,3,0.020000000000000732,0.5386662486181238,0.03999999999999204,244.41
656,door,244.48,244.74,0.2600000000000193,0.0600000000000022,0,0.0558098500755971,4,0.06500000000000483,0.670768242248099,0.060000000000002274,244.61
657,open,244.8,245.14,0.339999999999975,0.0200000000000102,0,0.0345576625832624,4,0.08499999999999375,0.3829064543742428,0.020000000000010232,244.97
658,to,245.16,245.24,0.0800000000000125,0.039999999999992,0,0.0438433363864751,2,0.04000000000000625,0.5086813028960875,0.03999999999999204,245.2
659,him,245.28,245.42,0.1399999999999863,0.0800000000000125,0,0.0371343515666125,3,0.0466666666666621,0.4178078167779738,0.0800000000000125,245.35
660,not,245.5,245.78,0.2800000000000011,0.0999999999999943,0,0.0423601729452011,3,0.0933333333333337,0.4885917906956012,0.09999999999999432,245.64
661,running,245.88,246.28,0.4000000000000057,0.5,0,0.0252595637660988,7,0.05714285714285795,0.256963308507405,0.5,246.07999999999998
662,joe,246.78,247.16,0.3799999999999954,0.6400000000000148,1,0.036443635435431,3,0.12666666666666512,0.4084520372608333,0.6400000000000148,246.97
663,near,247.8,248.04,0.2399999999999806,0.0400000000000204,1,0.0530761176676616,4,0.05999999999999515,0.6337397199465317,0.040000000000020464,247.92000000000002
664,footsteps,248.08,248.68,0.5999999999999943,0.5600000000000023,1,0.0285721828607745,9,0.06666666666666604,0.3018328757217137,0.5600000000000023,248.38
665,they,249.24,249.34,0.0999999999999943,0.0600000000000022,0,0.0326508191167091,4,0.024999999999998575,0.357078178123829,0.060000000000002274,249.29000000000002
666,sound,249.4,249.64,0.2399999999999806,0.0200000000000102,0,0.0386209754626677,5,0.047999999999996115,0.4379442009863664,0.020000000000010232,249.51999999999998
667,like,249.66,249.86,0.200000000000017,0.0199999999999818,0,0.0369959513346354,4,0.05000000000000425,0.4159331797208025,0.01999999999998181,249.76
668,heels,249.88,250.22,0.3400000000000034,1.3000000000000114,0,0.0257361408104908,5,0.06800000000000068,0.2634185649419623,1.3000000000000114,250.05
669,can,251.52,251.66,0.1399999999999863,0.039999999999992,1,0.030767368505717,3,0.0466666666666621,0.3315667591017701,0.03999999999999204,251.59
670,decide,251.7,252.14,0.4399999999999977,0.0600000000000022,1,0.0407191292081167,6,0.07333333333333296,0.4663637831407695,0.060000000000002274,251.92
671,of,252.2,252.24,0.0400000000000204,0.0600000000000022,1,0.033828908353706,2,0.0200000000000102,0.3730354471889164,0.060000000000002274,252.22
672,course,252.3,252.6,0.2999999999999829,0.0600000000000022,1,0.0356271318477477,6,0.04999999999999715,0.3973924612693881,0.060000000000002274,252.45
673,president,252.66,253.0,0.3400000000000034,0.0600000000000022,1,0.0370955897821368,9,0.03777777777777816,0.4172827867506235,0.060000000000002274,252.82999999999998
674,harris,253.06,253.54,0.4799999999999897,0.8200000000000216,1,0.0361072225995975,6,0.07999999999999828,0.4038953110216327,0.8200000000000216,253.3
675,is,254.36,254.48,0.1199999999999761,0.0,1,0.0273398747519841,2,0.05999999999998805,0.2851412097209408,0.0,254.42000000000002
676,a,254.48,254.54,0.0600000000000022,0.0400000000000204,1,0.0369865088776395,1,0.0600000000000022,0.4158052812372361,0.040000000000020464,254.51
677,proud,254.58,255.0,0.4199999999999875,0.0800000000000125,1,0.0344934310064551,5,0.0839999999999975,0.3820364349212158,0.0800000000000125,254.79000000000002
678,howard,255.08,255.42,0.339999999999975,0.1400000000000147,1,0.0406331864614335,6,0.0566666666666625,0.4651996849638671,0.14000000000001478,255.25
679,room,255.56,255.78,0.2199999999999988,1.6799999999999784,1,0.0370798262338789,4,0.0549999999999997,0.4170692688157579,1.6799999999999784,255.67000000000002
680,but,257.46,257.56,0.1000000000000227,0.0400000000000204,0,0.0138359917534722,3,0.033333333333340896,0.1022305373681266,0.040000000000020464,257.51
681,if,257.6,257.7,0.0999999999999659,0.0,0,0.0366457707757582,2,0.04999999999998295,0.4111899690845604,0.0,257.65
682,you,257.7,257.76,0.0600000000000022,0.079999999999984,0,0.032719941546497,3,0.020000000000000732,0.3580144443895066,0.07999999999998408,257.73
683,ask,257.84,258.02,0.1800000000000068,0.0600000000000022,0,0.0388854303838144,3,0.06000000000000227,0.4415262541957495,0.060000000000002274,257.92999999999995
684,****,258.08,258.5,0.4200000000000159,0.079999999999984,0,0.0388122400420361,4,0.10500000000000398,0.4405348878883054,0.07999999999998408,258.28999999999996
685,joe,258.58,259.0,0.4200000000000159,0.3000000000000113,0,0.050549773131909,3,0.14000000000000531,0.5995202752371617,0.30000000000001137,258.78999999999996
686,he,259.3,259.42,0.1200000000000045,0.0600000000000022,1,0.0186319444905783,2,0.06000000000000225,0.1671919221648602,0.060000000000002274,259.36
687,is,259.48,259.58,0.0999999999999659,0.1400000000000432,1,0.0150428477869012,2,0.04999999999998295,0.1185774539203415,0.1400000000000432,259.53
688,just,259.72,260.12,0.3999999999999772,0.1000000000000227,1,0.0304814068368232,4,0.0999999999999943,0.3276933960749834,0.10000000000002274,259.92
689,perfect,260.22,260.9,0.67999999999995,1.0200000000000389,1,0.0083810868097238,7,0.09714285714285,0.0283436167696848,1.0200000000000387,260.56
690,our,261.92,262.1,0.1800000000000068,0.079999999999984,1,0.0192013041562834,3,0.06000000000000227,0.1749039231705096,0.07999999999998408,262.01
691,country,262.18,262.54,0.3600000000000136,0.0600000000000022,1,0.0182423513522524,7,0.05142857142857337,0.1619148664555438,0.060000000000002274,262.36
692,could,262.6,262.8,0.1999999999999886,0.0600000000000022,1,0.0206785898359995,5,0.03999999999999772,0.1949138208394855,0.060000000000002274,262.70000000000005
693,not,262.86,263.04,0.1800000000000068,0.0600000000000022,1,0.0282035591200455,3,0.06000000000000227,0.2968398513990526,0.060000000000002274,262.95000000000005
694,be,263.1,263.22,0.1200000000000045,0.0999999999999659,1,0.0320468248063114,2,0.06000000000000225,0.348897049375579,0.0999999999999659,263.16
695,more,263.32,263.64,0.3199999999999932,0.0600000000000022,1,0.0467921708987143,4,0.0799999999999983,0.5486233923936256,0.060000000000002274,263.48
696,it,263.7,263.84,0.1399999999999863,0.6400000000000432,1,0.0160005876536812,2,0.06999999999999315,0.1315500813484033,0.6400000000000432,263.77
697,could,264.48,264.66,0.1800000000000068,0.0399999999999636,1,0.0180404328615126,5,0.03600000000000136,0.1591798718687465,0.03999999999996362,264.57000000000005
698,not,264.7,264.88,0.1800000000000068,0.0400000000000204,1,0.0321968138202908,3,0.06000000000000227,0.3509286569802611,0.040000000000020464,264.78999999999996
699,be,264.92,265.02,0.0999999999999659,0.3000000000000113,1,0.0237517480136585,2,0.04999999999998295,0.2365398796985644,0.30000000000001137,264.97
700,better,265.32,265.64,0.3199999999999932,0.0600000000000022,1,0.0262653433006096,6,0.0533333333333322,0.2705866352880305,0.060000000000002274,265.48
701,served,265.7,266.18,0.4800000000000182,0.0400000000000204,1,0.037196709365441,6,0.08000000000000303,0.4186524558281957,0.040000000000020464,265.94
702,than,266.22,266.36,0.1399999999999863,0.0399999999999636,1,0.0363426987005739,4,0.034999999999996576,0.407084844873293,0.03999999999996362,266.29
703,with,266.4,266.52,0.1200000000000045,0.0400000000000204,1,0.0343930914108264,4,0.030000000000001126,0.3806773308100448,0.040000000000020464,266.46
704,this,266.56,266.72,0.160000000000025,0.0599999999999454,1,0.0320469473494964,4,0.04000000000000625,0.3488987092282575,0.05999999999994543,266.64
705,most,266.78,267.16,0.3800000000000523,0.0199999999999818,1,0.0333069026121619,4,0.09500000000001307,0.3659648571098709,0.01999999999998181,266.97
706,experienced,267.18,267.92,0.7400000000000091,0.079999999999984,1,0.0298264541995359,11,0.0672727272727281,0.3188220346111234,0.07999999999998408,267.55
707,capable,268.0,268.52,0.5199999999999818,0.0600000000000022,1,0.0253197739682812,7,0.0742857142857117,0.2577788582692685,0.060000000000002274,268.26
708,hands,268.58,268.96,0.3799999999999954,0.0400000000000204,1,0.0248893867999845,5,0.07599999999999908,0.2519492456805155,0.040000000000020464,268.77
709,than,269.0,269.12,0.1200000000000045,0.0400000000000204,1,0.03829776709132,4,0.030000000000001126,0.4335663297829671,0.040000000000020464,269.06
710,yours,269.16,269.48,0.3199999999999932,0.3599999999999568,1,0.0376696035164554,5,0.06399999999999864,0.4250578273145513,0.3599999999999568,269.32000000000005
711,president,269.84,270.4,0.5600000000000023,0.0800000000000409,1,0.0345862610733234,9,0.06222222222222248,0.3832938221443807,0.08000000000004093,270.12
712,by,270.48,270.7,0.2199999999999704,6.6200000000000045,1,0.0283104010499204,2,0.1099999999999852,0.2982870299054893,6.6200000000000045,270.59000000000003
713,when,277.32,277.44,0.1200000000000045,0.0400000000000204,0,0.0399576073240711,4,0.030000000000001126,0.4560489366749409,0.040000000000020464,277.38
714,nancy,277.48,277.76,0.2799999999999727,0.0600000000000022,0,0.0375387935063813,5,0.05599999999999454,0.4232860001374525,0.060000000000002274,277.62
715,policy,277.82,278.24,0.4200000000000159,0.0600000000000022,0,0.0435516090504282,6,0.07000000000000266,0.5047298436612938,0.060000000000002274,278.03
716,calls,278.3,278.54,0.2400000000000091,0.0,0,0.0322005256773933,5,0.04800000000000182,0.3509789342433543,0.0,278.42
717,you,278.54,278.62,0.079999999999984,0.0600000000000022,0,0.0431355586668261,3,0.026666666666661332,0.4990944234339641,0.060000000000002274,278.58000000000004
718,perfect,278.68,279.16,0.4800000000000182,0.4199999999999591,0,0.0231996653031329,7,0.06857142857143117,0.2290618957892153,0.4199999999999591,278.92
719,you're,279.58,279.72,0.1400000000000432,0.0199999999999818,0,0.038241471369984,6,0.023333333333340533,0.4328038018314664,0.01999999999998181,279.65
720,about,279.74,279.96,0.2199999999999704,0.0400000000000204,0,0.0382851762050108,5,0.043999999999994086,0.4333957856897919,0.040000000000020464,279.85
721,to,280.0,280.06,0.0600000000000022,0.0400000000000204,0,0.0296458433905246,2,0.0300000000000011,0.3163756534839995,0.040000000000020464,280.03
722,get,280.1,280.2,0.0999999999999659,0.0,0,0.0439942928668863,3,0.03333333333332197,0.5107260148749357,0.0,280.15
723,a,280.2,280.24,0.0400000000000204,0.0600000000000022,0,0.0545238399721867,1,0.0400000000000204,0.653349180435047,0.060000000000002274,280.22
724,knife,280.3,280.6,0.3000000000000113,0.0600000000000022,0,0.032400741058142,5,0.06000000000000226,0.3536908601325336,0.060000000000002274,280.45000000000005
725,plunged,280.66,281.02,0.3599999999999568,0.0200000000000386,0,0.0208884671942417,7,0.05142857142856526,0.1977566186267547,0.020000000000038654,280.84000000000003
726,into,281.04,281.2,0.1599999999999681,0.0400000000000204,0,0.0335499510473134,4,0.03999999999999203,0.3692569585515648,0.040000000000020464,281.12
727,your,281.24,281.34,0.0999999999999659,0.0600000000000022,0,0.0380204665687889,4,0.024999999999991473,0.4298102823538289,0.060000000000002274,281.28999999999996
728,back,281.4,281.7,0.3000000000000113,0.920000000000016,0,0.0178298246653262,4,0.07500000000000283,0.1563271748502871,0.9200000000000159,281.54999999999995
729,summer,282.62,282.94,0.3199999999999932,0.0600000000000022,0,0.0385543126908559,6,0.0533333333333322,0.4370412508930983,0.060000000000002274,282.78
730,even,283.0,283.2,0.1999999999999886,0.0600000000000022,0,0.0504407368009052,4,0.04999999999999715,0.5980433734736483,0.060000000000002274,283.1
731,now,283.26,283.4,0.1399999999999863,0.0600000000000022,0,0.0482456564401244,3,0.0466666666666621,0.5683109161720613,0.060000000000002274,283.33
732,floating,283.46,283.78,0.3199999999999932,0.0400000000000204,0,0.0383101980161775,8,0.03999999999999915,0.4337347071914426,0.040000000000020464,283.62
733,hillary,283.82,284.22,0.4000000000000341,0.0599999999999454,0,0.0530639856040072,7,0.05714285714286201,0.6335753906258238,0.05999999999994543,284.02
734,is,284.28,284.4,0.1200000000000045,0.0200000000000386,0,0.033289147432519,2,0.06000000000000225,0.365724362442775,0.020000000000038654,284.34
735,a,284.42,284.46,0.0399999999999636,0.0600000000000022,0,0.0581923850269274,1,0.0399999999999636,0.7030397799902377,0.060000000000002274,284.44
736,name,284.52,284.76,0.2400000000000091,0.0400000000000204,0,0.0333411720604583,4,0.060000000000002274,0.366429038251676,0.040000000000020464,284.64
737,for,284.8,284.88,0.079999999999984,0.079999999999984,0,0.0188508325693558,3,0.026666666666661332,0.1701567705468866,0.07999999999998408,284.84000000000003
738,twenty,284.96,285.18,0.2200000000000272,0.0600000000000022,0,0.0309543613551007,6,0.0366666666666712,0.334099585238498,0.060000000000002274,285.07
739,twenty,285.24,285.5,0.2599999999999909,0.079999999999984,0,0.0269317334180266,6,0.043333333333331815,0.2796129179090701,0.07999999999998408,285.37
740,four,285.58,285.8,0.2200000000000272,0.1200000000000045,0,0.0273419381957328,4,0.0550000000000068,0.285169159154706,0.12000000000000455,285.69
741,saying,285.92,286.2,0.2799999999999727,0.0600000000000022,0,0.034908360171403,6,0.04666666666666212,0.3876566681939542,0.060000000000002274,286.06
742,she'd,286.26,286.44,0.1800000000000068,0.0199999999999818,0,0.0332586509991004,5,0.03600000000000136,0.3653112869487436,0.01999999999998181,286.35
743,be,286.46,286.54,0.0800000000000409,0.079999999999984,0,0.041198635317571,2,0.04000000000002045,0.4728587138867805,0.07999999999998408,286.5
744,the,286.62,286.68,0.0600000000000022,0.0600000000000022,0,0.0512903261076566,3,0.020000000000000732,0.6095510969439105,0.060000000000002274,286.65
745,best,286.74,287.02,0.2799999999999727,0.0600000000000022,0,0.0349362580027825,4,0.06999999999999318,0.3880345455123067,0.060000000000002274,286.88
746,option,287.08,287.46,0.3799999999999954,0.6000000000000227,0,0.0243567223053215,6,0.06333333333333256,0.2447342823349342,0.6000000000000227,287.27
747,it's,288.06,288.18,0.1200000000000045,0.0199999999999818,0,0.0078481730420032,4,0.030000000000001126,0.0211252770098843,0.01999999999998181,288.12
