,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
1308,much,453.42,453.64,4,0.2199999999999704,0.0549999999999926,18.181818181820624,0.08000000000004093,453.53
1309,more,453.72,453.84,4,0.1199999999999477,0.029999999999986926,33.33333333334786,0.040000000000020464,453.78
1310,aware,453.88,454.26,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.040000000000020464,454.07
1311,that,454.3,454.4,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464,454.35
1312,they're,454.44,454.56,7,0.1200000000000045,0.017142857142857786,58.333333333331126,0.040000000000020464,454.5
1313,going,454.6,454.82,5,0.2199999999999704,0.043999999999994086,22.727272727275786,0.07999999999998408,454.71000000000004
1314,on,454.9,455.06,2,0.160000000000025,0.0800000000000125,12.499999999998046,0.060000000000002274,454.98
1315,the,455.12,455.18,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,455.15
1316,record,455.24,455.66,6,0.4200000000000159,0.07000000000000266,14.285714285713745,0.47999999999996135,455.45000000000005
1317,and,456.14,456.26,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.060000000000002274,456.2
1318,so,456.32,456.44,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.060000000000002274,456.38
1319,they're,456.5,456.62,7,0.1200000000000045,0.017142857142857786,58.333333333331126,0.01999999999998181,456.56
1320,more,456.64,456.8,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.060000000000002274,456.72
1321,careful,456.86,457.44,7,0.5799999999999841,0.08285714285714059,12.068965517241711,0.339999999999975,457.15
1322,about,457.78,458.04,5,0.2600000000000477,0.05200000000000954,19.2307692307657,0.03999999999996362,457.90999999999997
1323,what,458.08,458.22,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.01999999999998181,458.15
1324,they,458.24,458.34,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.060000000000002274,458.28999999999996
1325,claim,458.4,458.72,5,0.32000000000005,0.06400000000001001,15.624999999997558,0.03999999999996362,458.56
1326,to,458.76,458.82,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,458.78999999999996
1327,be,458.86,458.92,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999996362,458.89
1328,an,458.96,459.0,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.07999999999998408,458.98
1329,expert,459.08,459.48,6,0.4000000000000341,0.06666666666667236,14.99999999999872,0.060000000000002274,459.28
1330,in,459.54,459.68,2,0.1399999999999863,0.06999999999999315,14.285714285715676,0.060000000000002274,459.61
1331,and,459.74,459.82,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.040000000000020464,459.78
1332,what,459.86,459.96,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464,459.90999999999997
1333,they,460.0,460.06,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.07999999999998408,460.03
1334,claim,460.14,460.38,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.040000000000020464,460.26
1335,to,460.42,460.5,2,0.079999999999984,0.039999999999992,25.00000000000497,0.060000000000002274,460.46000000000004
1336,know,460.56,460.7,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.060000000000002274,460.63
1337,for,460.76,460.86,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.060000000000002274,460.81
1338,sure,460.92,461.18,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.7400000000000091,461.05
1339,do,461.92,462.02,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.10000000000002274,461.97
1340,that,462.12,462.36,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.30000000000001137,462.24
1341,air,462.66,462.88,3,0.2199999999999704,0.07333333333332347,13.636363636365468,0.01999999999998181,462.77
1342,on,462.9,462.98,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.01999999999998181,462.94
1343,the,463.0,463.06,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,463.03
1344,side,463.12,463.34,4,0.2199999999999704,0.0549999999999926,18.181818181820624,0.020000000000038654,463.23
1345,of,463.36,463.4,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.040000000000020464,463.38
1346,caution,463.44,463.88,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.37999999999999545,463.65999999999997
1347,talk,464.26,464.66,4,0.4000000000000341,0.10000000000000853,9.999999999999147,0.339999999999975,464.46000000000004
1348,should,465.0,465.2,6,0.1999999999999886,0.03333333333333143,30.000000000001705,0.040000000000020464,465.1
1349,not,465.24,465.38,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.040000000000020464,465.31
1350,be,465.42,465.48,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.07999999999998408,465.45000000000005
1351,cheap,465.56,465.82,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.9599999999999795,465.69
1352,number,466.78,466.98,6,0.2000000000000454,0.033333333333340896,29.99999999999318,0.03999999999996362,466.88
1353,six,467.02,467.38,3,0.3600000000000136,0.12000000000000453,8.333333333333018,0.7200000000000273,467.2
1354,don't,468.1,468.36,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.01999999999998181,468.23
1355,equate,468.38,468.78,6,0.3999999999999772,0.06666666666666286,15.000000000000853,0.040000000000020464,468.58
1356,your,468.82,469.0,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.040000000000020464,468.90999999999997
1357,experience,469.04,469.56,10,0.5199999999999818,0.05199999999999818,19.230769230769905,0.01999999999998181,469.3
1358,with,469.58,469.7,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.060000000000002274,469.64
1359,theirs,469.76,470.14,6,0.3799999999999954,0.06333333333333256,15.789473684210716,1.2200000000000273,469.95
1360,if,471.36,471.48,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.03999999999996362,471.42
1361,they're,471.52,471.66,7,0.1400000000000432,0.020000000000006173,49.999999999984574,0.03999999999996362,471.59000000000003
1362,talking,471.7,472.12,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.01999999999998181,471.90999999999997
1363,about,472.14,472.34,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.040000000000020464,472.24
1364,having,472.38,472.6,6,0.2200000000000272,0.0366666666666712,27.27272727272389,0.03999999999996362,472.49
1365,lost,472.64,472.9,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.020000000000038654,472.77
1366,a,472.92,472.94,1,0.0199999999999818,0.0199999999999818,50.00000000004548,0.040000000000020464,472.93
1367,family,472.98,473.28,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.040000000000020464,473.13
1368,member,473.32,473.62,6,0.3000000000000113,0.05000000000000188,19.999999999999243,0.5199999999999818,473.47
1369,don't,474.14,474.34,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.020000000000038654,474.24
1370,start,474.36,474.54,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.03999999999996362,474.45000000000005
1371,talking,474.58,474.88,7,0.3000000000000113,0.042857142857144474,23.333333333332448,0.01999999999998181,474.73
1372,about,474.9,475.06,5,0.160000000000025,0.032000000000005004,31.249999999995115,0.01999999999998181,474.98
1373,the,475.08,475.14,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.040000000000020464,475.11
1374,time,475.18,475.36,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.03999999999996362,475.27
1375,that,475.4,475.46,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.020000000000038654,475.42999999999995
1376,you,475.48,475.54,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,475.51
1377,lost,475.6,475.76,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.060000000000002274,475.68
1378,a,475.82,475.84,1,0.0199999999999818,0.0199999999999818,50.00000000004548,0.040000000000020464,475.83
1379,family,475.88,476.14,6,0.2599999999999909,0.043333333333331815,23.076923076923883,0.060000000000002274,476.01
1380,member,476.2,476.52,6,0.3199999999999932,0.0533333333333322,18.7500000000004,0.12000000000000455,476.36
1381,if,476.64,476.74,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.01999999999998181,476.69
1382,you're,476.76,476.84,6,0.079999999999984,0.013333333333330666,75.00000000001492,0.020000000000038654,476.79999999999995
1383,talking,476.86,477.18,7,0.3199999999999932,0.04571428571428474,21.875000000000465,0.0,477.02
1384,about,477.18,477.34,5,0.1599999999999681,0.031999999999993624,31.250000000006217,0.060000000000002274,477.26
1385,the,477.4,477.44,3,0.0400000000000204,0.013333333333340134,74.99999999996163,0.060000000000002274,477.41999999999996
1386,trouble,477.5,477.72,7,0.2200000000000272,0.031428571428575316,31.818181818177877,0.01999999999998181,477.61
1387,that,477.74,477.82,4,0.079999999999984,0.019999999999996,50.00000000000995,0.01999999999998181,477.78
1388,they're,477.84,477.94,7,0.1000000000000227,0.014285714285717527,69.99999999998408,0.040000000000020464,477.89
1389,having,477.98,478.18,6,0.1999999999999886,0.03333333333333143,30.000000000001705,0.01999999999998181,478.08000000000004
1390,at,478.2,478.28,2,0.079999999999984,0.039999999999992,25.00000000000497,0.020000000000038654,478.24
1391,work,478.3,478.54,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.339999999999975,478.42
1392,don't,478.88,479.06,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.040000000000020464,478.97
1393,tell,479.1,479.24,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.03999999999996362,479.17
1394,them,479.28,479.36,4,0.0800000000000409,0.020000000000010225,49.99999999997442,0.01999999999998181,479.32
1395,about,479.38,479.56,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.040000000000020464,479.47
1396,how,479.6,479.7,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.020000000000038654,479.65
1397,much,479.72,479.9,4,0.1799999999999499,0.044999999999987474,22.2222222222284,0.040000000000020464,479.81
1398,you,479.94,480.04,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,479.99
1399,h,480.08,480.2,1,0.1200000000000045,0.1200000000000045,8.333333333333018,0.160000000000025,480.14
1400,jump,480.36,480.62,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.2400000000000091,480.49
1401,it's,480.86,480.98,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.01999999999998181,480.92
1402,not,481.0,481.14,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.020000000000038654,481.07
1403,the,481.16,481.22,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999996362,481.19000000000005
1404,same,481.26,481.5,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.36000000000001364,481.38
1405,it,481.86,481.98,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.01999999999998181,481.92
1406,is,482.0,482.1,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.15999999999996817,482.05
1407,never,482.26,482.54,5,0.2800000000000295,0.0560000000000059,17.85714285714097,0.339999999999975,482.4
1408,the,482.88,482.94,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,482.90999999999997
1409,same,483.0,483.32,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.6000000000000227,483.15999999999997
1410,all,483.92,484.24,3,0.3199999999999932,0.1066666666666644,9.3750000000002,0.060000000000002274,484.08000000000004
1411,experiences,484.3,484.88,11,0.5799999999999841,0.052727272727271284,18.965517241379832,0.01999999999998181,484.59000000000003
1412,are,484.9,484.98,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.03999999999996362,484.94
1413,individual,485.02,485.6,10,0.5800000000000409,0.05800000000000409,17.24137931034361,0.37999999999999545,485.31
1414,and,485.98,486.14,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.08000000000004093,486.06
1415,more,486.22,486.4,4,0.1799999999999499,0.044999999999987474,22.2222222222284,0.020000000000038654,486.31
1416,importantly,486.42,487.02,11,0.5999999999999659,0.05454545454545145,18.333333333334377,0.37999999999999545,486.72
1417,it,487.4,487.52,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.020000000000038654,487.46
1418,is,487.54,487.64,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.08000000000004093,487.59000000000003
1419,not,487.72,487.9,3,0.1799999999999499,0.059999999999983296,16.666666666671297,0.020000000000038654,487.81
1420,about,487.92,488.16,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.060000000000002274,488.04
1421,you,488.22,488.38,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.8600000000000136,488.3
1422,you,489.24,489.32,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.07999999999998408,489.28
1423,don't,489.4,489.52,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.060000000000002274,489.46
1424,need,489.58,489.7,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.0,489.64
1425,to,489.7,489.76,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,489.73
1426,take,489.8,490.06,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464,489.93
1427,that,490.1,490.24,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.03999999999996362,490.17
1428,moment,490.28,490.58,6,0.3000000000000113,0.05000000000000188,19.999999999999243,0.020000000000038654,490.42999999999995
1429,to,490.6,490.68,2,0.079999999999984,0.039999999999992,25.00000000000497,0.060000000000002274,490.64
1430,prove,490.74,491.22,5,0.4800000000000182,0.09600000000000364,10.416666666666272,0.3199999999999932,490.98
1431,how,491.54,491.72,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.0999999999999659,491.63
1432,amazing,491.82,492.24,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.03999999999996362,492.03
1433,you,492.28,492.36,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.12000000000000455,492.32
1434,are,492.48,492.78,3,0.2999999999999545,0.09999999999998484,10.000000000001515,0.28000000000002956,492.63
1435,or,493.06,493.18,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.07999999999998408,493.12
1436,how,493.26,493.42,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.03999999999996362,493.34000000000003
1437,much,493.46,493.66,4,0.2000000000000454,0.05000000000001135,19.999999999995453,0.060000000000002274,493.56
1438,you've,493.72,493.86,6,0.1399999999999863,0.02333333333333105,42.85714285714703,0.060000000000002274,493.79
1439,suffered,493.92,494.42,8,0.5,0.0625,16.0,0.8000000000000114,494.17
1440,somebody,495.22,495.48,8,0.2599999999999909,0.03249999999999886,30.769230769231847,0.03999999999996362,495.35
1441,else,495.52,495.68,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.07999999999998408,495.6
1442,even,495.76,495.92,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.03999999999996362,495.84000000000003
1443,hawking,495.96,496.3,7,0.3400000000000318,0.04857142857143311,20.58823529411572,0.03999999999996362,496.13
1444,once,496.34,496.5,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.040000000000020464,496.41999999999996
1445,what,496.54,496.64,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.020000000000038654,496.59000000000003
1446,is,496.66,496.72,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.05999999999994543,496.69000000000005
1447,i,496.78,496.86,1,0.0800000000000409,0.0800000000000409,12.499999999993603,0.060000000000002274,496.82
1448,q,496.92,497.04,1,0.1200000000000045,0.1200000000000045,8.333333333333018,0.12000000000000455,496.98
1449,was,497.16,497.34,3,0.1799999999999499,0.059999999999983296,16.666666666671297,0.020000000000038654,497.25
1450,and,497.36,497.42,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999996362,497.39
1451,he,497.46,497.54,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.060000000000002274,497.5
1452,says,497.6,497.8,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.03999999999996362,497.70000000000005
1453,i,497.84,497.9,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.1400000000000432,497.87
1454,have,498.04,498.18,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.040000000000020464,498.11
1455,no,498.22,498.32,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.060000000000002274,498.27
1456,idea,498.38,498.7,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.07999999999998408,498.53999999999996
1457,people,498.78,498.98,6,0.2000000000000454,0.033333333333340896,29.99999999999318,0.03999999999996362,498.88
1458,who,499.02,499.08,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,499.04999999999995
1459,brag,499.14,499.36,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.03999999999996362,499.25
1460,about,499.4,499.56,5,0.160000000000025,0.032000000000005004,31.249999999995115,0.040000000000020464,499.48
1461,their,499.6,499.7,5,0.0999999999999659,0.01999999999999318,50.00000000001705,0.020000000000038654,499.65
1462,icuser,499.72,500.18,6,0.4599999999999795,0.07666666666666325,13.043478260870144,0.040000000000020464,499.95000000000005
1463,losers,500.22,500.7,6,0.4799999999999613,0.07999999999999355,12.500000000001007,2.4600000000000364,500.46000000000004
1464,conversations,503.16,504.1,13,0.9399999999999976,0.07230769230769213,13.829787234042586,0.7199999999999704,503.63
1465,are,504.82,504.94,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.060000000000002274,504.88
1466,not,505.0,505.14,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.020000000000038654,505.07
1467,a,505.16,505.2,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.040000000000020464,505.18
1468,promotional,505.24,505.74,11,0.5,0.045454545454545456,22.0,0.01999999999998181,505.49
1469,opportunity,505.76,506.34,11,0.5799999999999841,0.052727272727271284,18.965517241379832,2.420000000000016,506.04999999999995
1470,number,508.76,509.0,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.060000000000002274,508.88
1471,seven,509.06,509.42,5,0.3600000000000136,0.07200000000000271,13.888888888888362,2.1200000000000045,509.24
1472,try,511.54,511.72,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.03999999999996362,511.63
1473,not,511.76,511.9,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.020000000000038654,511.83
1474,to,511.92,512.0,2,0.079999999999984,0.039999999999992,25.00000000000497,0.03999999999996362,511.96000000000004
1475,repeat,512.04,512.34,6,0.3000000000000682,0.05000000000001137,19.999999999995453,0.03999999999996362,512.19
1476,yourself,512.38,512.78,8,0.3999999999999772,0.04999999999999715,20.000000000001137,0.10000000000002274,512.5799999999999
1477,it's,512.88,513.08,4,0.2000000000000454,0.05000000000001135,19.999999999995453,0.13999999999998636,512.98
1478,condescending,513.22,513.96,13,0.7400000000000091,0.056923076923077624,17.56756756756735,0.13999999999998636,513.59
1479,and,514.1,514.2,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,514.1500000000001
1480,it's,514.24,514.36,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.05999999999994543,514.3
1481,really,514.42,514.62,6,0.2000000000000454,0.033333333333340896,29.99999999999318,0.05999999999994543,514.52
1482,boring,514.68,515.04,6,0.3600000000000136,0.06000000000000227,16.666666666666035,0.2400000000000091,514.8599999999999
1483,and,515.28,515.44,3,0.1600000000000818,0.0533333333333606,18.749999999990408,0.03999999999996362,515.36
1484,we,515.48,515.54,2,0.0599999999999454,0.0299999999999727,33.33333333336365,0.08000000000004093,515.51
1485,tend,515.62,515.86,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.05999999999994543,515.74
1486,to,515.92,516.0,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.03999999999996362,515.96
1487,do,516.04,516.14,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.06000000000005912,516.0899999999999
1488,it,516.2,516.26,2,0.0599999999999454,0.0299999999999727,33.33333333336365,0.03999999999996362,516.23
1489,a,516.3,516.34,1,0.0400000000000773,0.0400000000000773,24.999999999951683,0.03999999999996362,516.3199999999999
1490,lot,516.38,516.64,3,0.2599999999999909,0.08666666666666363,11.538461538461942,0.32000000000005,516.51
1491,especially,516.96,517.46,10,0.5,0.05,20.0,0.0,517.21
1492,in,517.46,517.52,2,0.0599999999999454,0.0299999999999727,33.33333333336365,0.10000000000002274,517.49
1493,work,517.62,517.86,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.10000000000002274,517.74
1494,conversations,517.96,518.84,13,0.8799999999999955,0.06769230769230734,14.77272727272735,0.2199999999999136,518.4000000000001
1495,or,519.06,519.22,2,0.1600000000000818,0.0800000000000409,12.499999999993603,0.01999999999998181,519.14
1496,in,519.24,519.28,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.06000000000005912,519.26
1497,conversations,519.34,519.94,13,0.6000000000000227,0.046153846153847905,21.666666666665847,0.01999999999998181,519.6400000000001
1498,with,519.96,520.06,4,0.099999999999909,0.02499999999997725,40.00000000003638,0.04000000000007731,520.01
1499,our,520.1,520.18,3,0.0799999999999272,0.0266666666666424,37.500000000034106,0.04000000000007731,520.14
1500,kids,520.22,520.58,4,0.3600000000000136,0.0900000000000034,11.11111111111069,0.31999999999993634,520.4000000000001
1501,we,520.9,520.96,2,0.0600000000000591,0.03000000000002955,33.33333333330049,0.05999999999994543,520.9300000000001
1502,have,521.02,521.1,4,0.0800000000000409,0.020000000000010225,49.99999999997442,0.01999999999998181,521.06
1503,a,521.12,521.16,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.04000000000007731,521.14
1504,point,521.2,521.46,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.01999999999998181,521.33
1505,to,521.48,521.56,2,0.0799999999999272,0.0399999999999636,25.000000000022737,0.06000000000005912,521.52
1506,make,521.62,521.84,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.1999999999999318,521.73
1507,so,522.04,522.14,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.03999999999996362,522.0899999999999
1508,we,522.18,522.24,2,0.0600000000000591,0.03000000000002955,33.33333333330049,0.05999999999994543,522.21
1509,just,522.3,522.42,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.06000000000005912,522.3599999999999
1510,keep,522.48,522.68,4,0.1999999999999318,0.04999999999998295,20.00000000000682,0.06000000000005912,522.5799999999999
1511,rephrasing,522.74,523.3,10,0.5599999999999454,0.05599999999999454,17.8571428571446,0.020000000000095497,523.02
1512,it,523.32,523.4,2,0.0799999999999272,0.0399999999999636,25.000000000022737,0.06000000000005912,523.36
1513,over,523.46,523.72,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.01999999999998181,523.59
1514,and,523.74,523.84,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,523.79
1515,over,523.88,524.18,4,0.2999999999999545,0.07499999999998863,13.333333333335354,1.5400000000000773,524.03
1516,don't,525.72,525.92,5,0.1999999999999318,0.03999999999998636,25.000000000008527,0.04000000000007731,525.8199999999999
1517,do,525.96,526.04,2,0.0799999999999272,0.0399999999999636,25.000000000022737,0.04000000000007731,526.0
1518,that,526.08,526.24,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.6200000000000045,526.1600000000001
1519,number,526.86,527.06,6,0.1999999999999318,0.03333333333332197,30.000000000010232,0.04000000000007731,526.96
1520,eight,527.1,527.36,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.36000000000001364,527.23
1521,stay,527.72,527.94,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.03999999999996362,527.83
1522,out,527.98,528.1,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.0,528.04
1523,of,528.1,528.14,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.03999999999996362,528.12
1524,the,528.18,528.22,3,0.0400000000000773,0.0133333333333591,74.99999999985505,0.03999999999996362,528.2
1525,weeds,528.26,528.64,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.6000000000000227,528.45
1526,frankly,529.24,529.66,7,0.4199999999999591,0.059999999999994155,16.66666666666829,0.16000000000008185,529.45
1527,people,529.82,530.16,6,0.3399999999999181,0.056666666666653015,17.64705882353366,0.5,529.99
1528,don't,530.66,531.04,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.10000000000002274,530.8499999999999
1529,care,531.14,531.6,4,0.4600000000000364,0.1150000000000091,8.695652173912356,0.4599999999999227,531.37
1530,about,532.06,532.36,5,0.3000000000000682,0.06000000000001364,16.666666666662877,0.10000000000002274,532.21
1531,the,532.46,532.52,3,0.0599999999999454,0.0199999999999818,50.00000000004548,0.12000000000000455,532.49
1532,years,532.64,533.28,5,0.6399999999999864,0.12799999999999728,7.812500000000167,0.36000000000001364,532.96
1533,the,533.64,533.74,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.08000000000004093,533.69
1534,names,533.82,534.44,5,0.6200000000000045,0.12400000000000092,8.0645161290322,0.2799999999999727,534.1300000000001
1535,the,534.72,534.8,3,0.0799999999999272,0.0266666666666424,37.500000000034106,0.12000000000000455,534.76
1536,dates,534.92,535.4,5,0.4800000000000182,0.09600000000000364,10.416666666666272,0.22000000000002728,535.16
1537,all,535.62,535.8,3,0.1799999999999499,0.059999999999983296,16.666666666671297,0.04000000000007731,535.71
1538,those,535.84,536.02,5,0.1799999999999499,0.03599999999998998,27.7777777777855,0.08000000000004093,535.9300000000001
1539,details,536.1,536.66,7,0.5599999999999454,0.0799999999999922,12.50000000000122,0.06000000000005912,536.38
1540,that,536.72,536.82,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.03999999999996362,536.77
1541,you're,536.86,537.0,6,0.1399999999999863,0.02333333333333105,42.85714285714703,0.08000000000004093,536.9300000000001
1542,struggling,537.08,537.72,10,0.6399999999999864,0.06399999999999864,15.625000000000334,0.01999999999998181,537.4000000000001
1543,to,537.74,537.82,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.05999999999994543,537.78
1544,come,537.88,538.04,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.04000000000007731,537.96
1545,up,538.08,538.22,2,0.1399999999999863,0.06999999999999315,14.285714285715676,0.2400000000000091,538.1500000000001
1546,with,538.46,538.68,4,0.2199999999999136,0.0549999999999784,18.18181818182532,0.020000000000095497,538.5699999999999
1547,in,538.7,538.78,2,0.0799999999999272,0.0399999999999636,25.000000000022737,0.04000000000007731,538.74
1548,your,538.82,538.9,4,0.0799999999999272,0.0199999999999818,50.00000000004548,0.04000000000007731,538.86
1549,mind,538.94,539.2,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.05999999999994543,539.07
1550,they,539.26,539.34,4,0.0800000000000409,0.020000000000010225,49.99999999997442,0.07999999999992724,539.3
1551,don't,539.42,539.6,5,0.1800000000000636,0.03600000000001272,27.77777777776795,0.01999999999998181,539.51
1552,care,539.62,539.84,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.2199999999999136,539.73
1553,what,540.06,540.18,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.020000000000095497,540.1199999999999
1554,they,540.2,540.28,4,0.0799999999999272,0.0199999999999818,50.00000000004548,0.06000000000005912,540.24
1555,care,540.34,540.52,4,0.1799999999999499,0.044999999999987474,22.2222222222284,0.01999999999998181,540.4300000000001
1556,about,540.54,540.72,5,0.1800000000000636,0.03600000000001272,27.77777777776795,0.01999999999998181,540.63
1557,is,540.74,540.84,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.05999999999994543,540.79
1558,you,540.9,541.06,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.900000000000091,540.98
1559,they,541.96,542.04,4,0.0799999999999272,0.0199999999999818,50.00000000004548,0.06000000000005912,542.0
1560,care,542.1,542.28,4,0.1799999999999499,0.044999999999987474,22.2222222222284,0.01999999999998181,542.19
1561,about,542.3,542.48,5,0.1800000000000636,0.03600000000001272,27.77777777776795,0.05999999999994543,542.39
